Dataset,#TrainingRelease,Classifier,Feature Selection,Balancing,Sensitivity,Accuracy,Precision,Recall,AUC,Kappa,NPofB20
STORM,3,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,40.323,1.000,0.189,0.988,0.110,0.8278175313059034
STORM,3,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,76.004,0.999,0.675,0.997,0.521,0.8389982110912343
STORM,3,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,76.498,1.000,0.681,0.951,0.530,0.528175313059034
STORM,4,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,29.895,1.000,0.140,0.995,0.057,0.2601663585951941
STORM,4,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,67.959,1.000,0.607,0.991,0.364,0.216728280961183
STORM,4,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,85.862,0.999,0.828,0.983,0.637,0.3218576709796673
STORM,5,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,65.323,1.000,0.574,1.000,0.334,0.3429295255642561
STORM,5,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,73.781,1.000,0.678,0.998,0.439,0.23698756333486873
STORM,5,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,99.737,1.000,0.997,1.000,0.991,0.37977890373099954
STORM,6,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,96.695,0.991,0.967,0.991,0.901,0.36410376256134613
STORM,6,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,80.579,0.993,0.762,0.987,0.551,0.24818882916569293
STORM,6,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,98.786,0.985,1.000,0.970,0.961,0.37462023837345176
STORM,7,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,81.673,0.872,0.873,0.766,0.546,0.35612268789510654
STORM,7,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,71.542,0.873,0.707,0.800,0.387,0.26527745258721613
STORM,7,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,84.971,0.877,0.920,0.816,0.614,0.3625292740046838
STORM,8,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,91.284,0.958,0.914,0.922,0.802,0.41471734892787526
STORM,8,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,66.431,0.902,0.577,0.846,0.357,0.26535087719298245
STORM,8,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,97.156,0.961,1.000,0.954,0.932,0.44176413255360625
STORM,9,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,53.626,0.952,0.346,0.782,0.221,0.35185185185185186
STORM,9,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,40.804,0.912,0.158,0.827,0.082,0.3540448343079922
STORM,9,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,52.701,0.934,0.339,0.865,0.205,0.3321150097465887
STORM,10,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,49.681,0.959,0.284,0.777,0.179,0.33609553984889107
STORM,10,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,35.415,0.924,0.071,0.863,0.037,0.35071898610772606
STORM,10,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,49.362,0.935,0.287,0.864,0.170,0.32415305873750916
STORM,11,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,43.958,0.949,0.200,0.778,0.118,0.3208647073111489
STORM,11,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,33.552,0.934,0.041,0.867,0.022,0.3458829244595579
STORM,11,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,45.972,0.924,0.238,0.859,0.133,0.31624969638085987
STORM,12,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,99.950,1.000,0.999,1.000,0.999,0.441826572747146
STORM,12,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,65.106,0.998,0.496,0.997,0.377,0.3599708525625455
STORM,12,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.4427981539956279
STORM,13,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,96.513,0.955,0.994,0.957,0.921,0.4494183105715731
STORM,13,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,71.800,0.947,0.606,0.942,0.463,0.37253414264036416
STORM,13,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,96.663,0.955,0.996,0.954,0.924,0.4486595852301467
STORM,14,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,99.434,1.000,0.992,1.000,0.987,0.45596770123643704
STORM,14,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,74.522,0.998,0.615,0.991,0.519,0.44158465808730757
STORM,14,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,99.817,1.000,0.997,1.000,0.996,0.45773403986878625
STORM,15,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,77.999,0.666,0.997,0.881,0.576,0.3100833965125095
STORM,15,NAIVE_BAYES,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,82.290,0.804,0.786,0.928,0.639,0.33434420015163
STORM,15,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,77.850,0.664,0.998,0.804,0.574,0.30477634571645185
STORM,16,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,56.146,0.475,0.033,0.813,0.005,0.35974222896133434
STORM,16,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,55.799,0.440,0.042,0.816,0.001,0.3453373768006065
STORM,17,RANDOM_FOREST,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,57.119,0.450,0.033,0.809,0.004,0.34021019852082524
STORM,17,IBK,BEST_FIRST,NO_SAMPLING,SENSITIVE_LEARNING,56.755,0.413,0.038,0.811,-0.002,0.3335928376800311
STORM,1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.578,0.989,1.000,1.000,0.991,0.631578947368421
STORM,1,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.831,1.000,0.996,0.999,0.996,0.6776315789473685
STORM,1,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.132,1.000,0.981,1.000,0.982,0.5659163987138264
STORM,2,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.711,1.000,0.994,0.998,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,67.380,1.000,0.557,0.961,0.399,0.832737030411449
STORM,3,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.013,0.999,0.988,0.997,0.975,0.8389982110912343
STORM,3,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,78.242,1.000,0.704,0.863,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,77.466,0.999,0.724,0.993,0.491,0.3380314232902033
STORM,4,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,81.890,0.998,0.780,0.994,0.563,0.25184842883548986
STORM,4,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,88.328,0.995,0.861,0.906,0.686,0.3089900623988907
STORM,5,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.081,1.000,0.989,1.000,0.970,0.36642100414555506
STORM,5,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,85.128,0.999,0.818,0.999,0.624,0.2865039152464302
STORM,5,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,93.492,1.000,0.920,0.957,0.810,0.3538355217691776
STORM,6,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,98.768,0.986,0.998,0.980,0.961,0.36947885019864457
STORM,6,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,86.461,0.992,0.837,0.988,0.658,0.29469502220144894
STORM,6,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,96.564,0.986,0.971,0.959,0.895,0.36746143057503505
STORM,7,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,87.109,0.880,0.951,0.758,0.660,0.3643174900491688
STORM,7,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,75.833,0.869,0.781,0.798,0.446,0.2924373682978225
STORM,7,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,85.106,0.878,0.921,0.819,0.617,0.3625292740046838
STORM,8,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,95.204,0.950,0.982,0.919,0.885,0.42616959064327486
STORM,8,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,76.611,0.855,0.796,0.825,0.475,0.3508771929824561
STORM,8,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,94.313,0.949,0.969,0.935,0.865,0.42592592592592593
STORM,9,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,65.977,0.923,0.554,0.778,0.361,0.3645224171539961
STORM,9,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,54.619,0.924,0.374,0.825,0.223,0.37037037037037035
STORM,9,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,62.797,0.919,0.506,0.874,0.318,0.3645224171539961
STORM,10,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,60.809,0.910,0.480,0.779,0.290,0.3358518157445771
STORM,10,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,49.396,0.943,0.285,0.862,0.172,0.3470631245430173
STORM,10,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,60.809,0.910,0.480,0.861,0.290,0.3317085059712406
STORM,11,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,57.905,0.909,0.435,0.762,0.255,0.3259655088656789
STORM,11,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,46.324,0.945,0.237,0.863,0.141,0.3461258197716784
STORM,11,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,58.056,0.908,0.437,0.854,0.256,0.31916444012630557
STORM,12,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.983,1.000,1.000,1.000,1.000,0.441826572747146
STORM,12,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,95.468,0.995,0.939,0.996,0.897,0.42603837745931505
STORM,12,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.950,1.000,0.999,1.000,0.999,0.4423123633713869
STORM,13,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,96.913,0.955,1.000,0.963,0.930,0.4486595852301467
STORM,13,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,94.944,0.952,0.972,0.946,0.886,0.43904906423874557
STORM,13,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,96.896,0.955,1.000,0.956,0.929,0.4486595852301467
STORM,14,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.667,0.995,0.999,0.997,0.993,0.4564723694171082
STORM,14,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,96.688,0.966,0.984,0.983,0.926,0.4489023467070401
STORM,14,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,99.534,0.995,0.997,0.996,0.990,0.4567247035074439
STORM,15,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,77.816,0.664,0.998,0.951,0.573,0.322592873388931
STORM,15,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,76.342,0.650,0.992,0.919,0.546,0.3100833965125095
STORM,15,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,77.816,0.664,0.998,0.801,0.573,0.3055344958301744
STORM,16,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.361,0.679,0.133,0.801,0.093,0.3673237300985595
STORM,16,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.013,0.876,0.072,0.837,0.072,0.36694465504169826
STORM,16,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.162,0.661,0.135,0.817,0.089,0.3627748294162244
STORM,17,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.801,0.644,0.124,0.785,0.082,0.34254573764110546
STORM,17,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.106,0.733,0.062,0.819,0.051,0.34838458544180617
STORM,17,IBK,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,59.222,0.603,0.123,0.798,0.070,0.3390424289606851
STORM,1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,71.284,1.000,0.254,0.627,0.296,0.45394736842105265
STORM,1,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,99.747,1.000,0.993,0.997,0.995,0.6776315789473685
STORM,1,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,75.253,1.000,0.450,0.725,0.474,0.3954983922829582
STORM,2,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,99.711,1.000,0.994,0.997,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,40.092,1.000,0.186,0.593,0.108,0.12483221476510067
STORM,3,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,74.720,0.999,0.657,0.827,0.502,0.5105145413870246
STORM,3,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,78.242,1.000,0.704,0.852,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,31.627,1.000,0.161,0.580,0.066,0.14444187658886065
STORM,4,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,65.004,1.000,0.570,0.785,0.330,0.2215804066543438
STORM,4,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,75.169,0.999,0.696,0.846,0.457,0.2905015021955165
STORM,5,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,51.819,1.000,0.408,0.704,0.204,0.2508638562543193
STORM,5,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,67.704,1.000,0.603,0.802,0.361,0.23122984799631507
STORM,5,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,89.797,1.000,0.875,0.937,0.721,0.35314443676572216
STORM,6,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,76.246,0.990,0.710,0.840,0.479,0.33543712014960264
STORM,6,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,72.418,0.995,0.658,0.823,0.429,0.2453844356157981
STORM,6,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,95.257,0.986,0.954,0.950,0.859,0.36746143057503505
STORM,7,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,72.333,0.862,0.732,0.717,0.388,0.34192037470725994
STORM,7,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,65.163,0.873,0.603,0.690,0.306,0.2589557480683681
STORM,7,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,82.582,0.875,0.884,0.780,0.565,0.3613583138173302
STORM,8,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,64.934,0.920,0.539,0.717,0.346,0.30538630270533756
STORM,8,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,54.350,0.879,0.393,0.636,0.203,0.2168615984405458
STORM,8,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,93.539,0.949,0.958,0.921,0.848,0.425682261208577
STORM,9,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,44.977,0.954,0.213,0.595,0.129,0.31310916179337234
STORM,9,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,36.379,0.907,0.088,0.534,0.043,0.2970272904483431
STORM,9,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,44.540,0.951,0.208,0.592,0.124,0.31164717348927873
STORM,10,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,41.390,0.966,0.157,0.572,0.095,0.30099926882768707
STORM,10,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,33.182,0.920,0.036,0.515,0.018,0.28588837436022424
STORM,10,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,40.534,0.918,0.153,0.561,0.081,0.289544235924933
STORM,11,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,38.083,0.948,0.110,0.548,0.062,0.2854019917415594
STORM,11,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,32.192,0.914,0.021,0.508,0.010,0.27592907456886084
STORM,11,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,37.781,0.890,0.114,0.541,0.053,0.2756861792567403
STORM,12,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,72.356,1.000,0.600,0.800,0.481,0.36054421768707484
STORM,12,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,40.752,1.000,0.143,0.571,0.093,0.14233665290259898
STORM,12,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,99.916,1.000,0.999,0.999,0.998,0.4423123633713869
STORM,13,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,96.229,0.956,0.988,0.950,0.915,0.4481537683358624
STORM,13,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,42.633,0.948,0.138,0.562,0.088,0.13808801213960548
STORM,13,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,96.563,0.955,0.995,0.952,0.922,0.44840667678300455
STORM,14,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,73.906,0.997,0.606,0.801,0.509,0.3745583038869258
STORM,14,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,43.019,0.993,0.137,0.568,0.096,0.14130709058793844
STORM,14,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,99.418,0.995,0.996,0.993,0.987,0.4564723694171082
STORM,15,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,86.067,0.869,0.802,0.854,0.714,0.44541319181197875
STORM,15,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,65.358,0.954,0.218,0.605,0.230,0.21796815769522365
STORM,15,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,77.899,0.665,0.997,0.803,0.575,0.3062926459438969
STORM,16,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,56.213,0.471,0.016,0.501,0.002,0.24981046247156938
STORM,16,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,56.229,0.478,0.017,0.501,0.003,0.2494313874147081
STORM,17,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,57.301,0.452,0.015,0.501,0.002,0.23121837290774622
STORM,17,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,56.904,0.369,0.018,0.498,-0.005,0.21720513818606463
STORM,1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,72.382,1.000,0.283,1.000,0.327,0.6600877192982456
STORM,1,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,99.747,1.000,0.993,0.999,0.995,0.6776315789473685
STORM,1,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.6776315789473685
STORM,2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,71.274,1.000,0.362,0.997,0.384,0.5643086816720257
STORM,2,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,99.711,1.000,0.994,0.998,0.994,0.5916398713826366
STORM,2,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,100.000,1.000,1.000,1.000,1.000,0.5916398713826366
STORM,3,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,39.006,1.000,0.171,0.961,0.098,0.8282647584973166
STORM,3,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,77.683,0.999,0.698,0.997,0.548,0.8389982110912343
STORM,3,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,78.242,1.000,0.704,0.863,0.557,0.5509838998211091
STORM,4,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,31.344,1.000,0.157,0.978,0.065,0.22134935304990758
STORM,4,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,69.767,1.000,0.629,0.993,0.385,0.21303142329020333
STORM,4,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,75.169,0.999,0.696,0.906,0.457,0.283337185116709
STORM,5,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,50.581,1.000,0.393,1.000,0.194,0.2766006448641179
STORM,5,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,72.262,1.000,0.659,0.998,0.418,0.22293873790879778
STORM,5,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,89.797,1.000,0.875,0.957,0.721,0.35268371343008525
STORM,6,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,62.353,0.994,0.532,0.984,0.307,0.31596167328815145
STORM,6,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,74.099,0.995,0.679,0.985,0.452,0.23627015657863987
STORM,6,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,95.257,0.986,0.954,0.959,0.859,0.36746143057503505
STORM,7,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,65.146,0.860,0.615,0.775,0.294,0.33270896745492856
STORM,7,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,66.930,0.876,0.629,0.797,0.329,0.24771716225708265
STORM,7,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,82.582,0.875,0.884,0.819,0.565,0.3613583138173302
STORM,8,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,72.623,0.935,0.648,0.916,0.461,0.38913255360623783
STORM,8,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,59.330,0.889,0.470,0.852,0.263,0.21929824561403508
STORM,8,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,93.539,0.949,0.958,0.935,0.848,0.42543859649122806
STORM,9,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,44.304,0.955,0.203,0.779,0.122,0.341130604288499
STORM,9,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,36.379,0.907,0.088,0.825,0.043,0.34746588693957114
STORM,9,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,44.540,0.951,0.208,0.874,0.124,0.34039961013645226
STORM,10,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,40.819,0.964,0.149,0.772,0.090,0.33317085059712404
STORM,10,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,33.182,0.920,0.036,0.862,0.018,0.34998781379478433
STORM,10,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,40.534,0.918,0.153,0.861,0.081,0.3222032659029978
STORM,11,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,37.949,0.945,0.108,0.760,0.061,0.324993927617197
STORM,11,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,32.192,0.914,0.021,0.863,0.010,0.3439397619625941
STORM,11,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,37.781,0.890,0.114,0.854,0.053,0.3138207432596551
STORM,12,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,94.461,1.000,0.920,1.000,0.876,0.431624969638086
STORM,12,NAIVE_BAYES,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,49.530,1.000,0.270,0.998,0.186,0.3036191401505951
STORM,12,IBK,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,99.916,1.000,0.999,1.000,0.998,0.4423123633713869
STORM,13,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,94.243,0.957,0.956,0.952,0.872,0.4410723318158826
